VIEW_NAME,TEXT,TEXT_LENGTH,DATASOURCE
CRM_PARTIES_V,"Select ""ACTIVE"",""PRIMARY_PARTY_ID"",""WWW"",""EMAIL"",""FAX_OTHERS"",""FAX_BUSINESS"",""PHONE_OTHERS"",""ADDRESS"",""PARTY_TYPE_CODE"",""PARTY_ID"",""PARTY_SOURCE"",""UPDATE_SOURCE"",""DELETE_FLAG"",""BU_ID"",""CREATED_BY"",""CREATION_DATE"",""LAST_UPDATED_BY"",""LAST_UPDATE_DATE"",""PHONE_OFFICE"",""PHONE_MOBILE"",""CITY"",""PARTY_SOURCE_ID"",""COUNTY"",""PARTY_GROUP_CODE"",""PHONE_BUSINESS"",""POST_CODE"",""COUNTRY_CODE"",""CONTACT_ID"",""PARTY_NAME"",""SUBSCRIPTION_METHOD"",""SUBSCRIPTION_NOTES"",""SUBSCRIBED_BY"",""CUSTOMER_ID"",""RECORD_STATUS"",""USER_ID"",""SUPPLIER_ID"",""EMAIL3"",""EMAIL2"",""EMAIL1"",""CONTACT_GENDER"",""CONTACT_LASTNAME"",""CONTACT_MIDDLENAME"",""CONTACT_TITLE"",""SUBSCRIPTION_DATE"",""SUBSCRIPTION_TYPE"",""CONTACT_METHOD_CODE"",""INCLUDE_IN_MAILSHOT"",""CONTACT_FIRSTNAME"",""SYSTEM_STATUS_TEXT"",""IMPORT_STATUS"",""SYSTEM_STATUS_CODE"" from CRM_PARTIES",794,ORATECHCANNON
CRM_PARTYBATCH_V,"Select line.""ATTRIBUTE4"",line.""ATTRIBUTE3"",line.""ATTRIBUTE2"",line.""ATTRIBUTE1"",line.""ACTIVE"",line.""DATE_TO"",line.""DATE_FROM"",line.""SL_NO"",line.""SOURCE_OBJECT_ID2"",line.""SOURCE_OBJECT_ID1"",line.""SOURCE_OBJECT_NAME"",line.""UPDATE_SOURCE"",line.""DELETE_FLAG"",line.""BU_ID"",line.""CREATED_BY"",line.""CREATION_DATE"",line.""LAST_UPDATED_BY"",line.""LAST_UPDATE_DATE"",line.""BATCH_LINE_ID"",line.""BATCH_ID"",b.NAME Headername, b.DESCRIPTION HeaderDescription,
     b.BATCH_NAME,b.BATCH_CATEGORY,b.ACCESS_LEVEL           ,
     b.LAST_QUERY_CRITERIA,b.DATE_FROM HederDateFrom,b.DATE_TO headerDateTo  ,
     b.SOURCE_OBJECT_NAME HeaderSourceObjectName
From cmn_Object_batch_Lines Line, Cmn_Object_Batches b
Where line.Batch_Id = b.Batch_ID
And   b.Source_Object_Name = 'CRM_PARTIES'",762,ORATECHCANNON
CRM_PARTYCONTACTS_V,"Select party.""ACTIVE"",party.""PRIMARY_PARTY_ID"",party.""WWW"",party.""EMAIL"",party.""FAX_OTHERS"",party.""FAX_BUSINESS"",party.""PHONE_OTHERS"",party.""ADDRESS"",party.""PARTY_TYPE_CODE"",party.""PARTY_ID"",party.""PARTY_SOURCE"",party.""UPDATE_SOURCE"",party.""DELETE_FLAG"",party.""BU_ID"",party.""CREATED_BY"",party.""CREATION_DATE"",party.""LAST_UPDATED_BY"",party.""LAST_UPDATE_DATE"",party.""PHONE_OFFICE"",party.""PHONE_MOBILE"",party.""CITY"",party.""PARTY_SOURCE_ID"",party.""COUNTY"",party.""PARTY_GROUP_CODE"",party.""PHONE_BUSINESS"",party.""POST_CODE"",party.""COUNTRY_CODE"",party.""CONTACT_ID"",party.""PARTY_NAME"",party.""SUBSCRIPTION_METHOD"",party.""SUBSCRIPTION_NOTES"",party.""SUBSCRIBED_BY"",party.""CUSTOMER_ID"",party.""RECORD_STATUS"",party.""USER_ID"",party.""SUPPLIER_ID"",party.""EMAIL3"",party.""EMAIL2"",party.""EMAIL1"",party.""CONTACT_GENDER"",party.""CONTACT_LASTNAME"",party.""CONTACT_MIDDLENAME"",party.""CONTACT_TITLE"",party.""SUBSCRIPTION_DATE"",party.""SUBSCRIPTION_TYPE"",party.""CONTACT_METHOD_CODE"",party.""INCLUDE_IN_MAILSHOT"",party.""CONTACT_FIRSTNAME"",party.""SYSTEM_STATUS_TEXT"",party.""IMPORT_STATUS"",party.""SYSTEM_STATUS_CODE"", con.""CON_IDENTIFIER"",con.""CON_INCLUDE_IN_MAILSHOT"",con.""CON_CONTACT_METHOD_CODE"",con.""CON_NAME"",con.""CON_ACTIVE"",con.""CON_EMAIL"",con.""CON_FAX_OTHERS"",con.""CON_FAX_BUSINESS"",con.""CON_PHONE_OTHERS"",con.""CON_PHONE_MOBILE"",con.""CON_PHONE_BUSINESS"",con.""CON_PHONE_HOME"",con.""CON_POST_CODE"",con.""CON_COUNTRY_CODE"",con.""CON_COUNTY"",con.""CON_CITY"",con.""CON_ADDRESS"",con.""CONTACT_TYPE_CODE"",con.""CONTACT_GROUP_CODE"",con.""CONTACT_SOURCE_ID"",con.""CON_CONTACT_ID"",con.""CONTACT_SOURCE"",con.""CON_UPDATE_SOURCE"",con.""CON_DELETE_FLAG"",con.""CON_BU_ID"",con.""CON_CREATED_BY"",con.""CON_CREATION_DATE"",con.""CON_LAST_UPDATED_BY"",con.""CON_LAST_UPDATE_DATE"",con.""CON_RECORD_STATUS""
 From   CRM_PARTIES_V party, Cmn_ContactsBase_V con
 Where  nvl(con.Contact_Source,'PARTY') = 'PARTY'
 And    party.party_Id = con.Contact_Source_ID (+)",1894,ORATECHCANNON
CRM_TEMPLATES_V,"Select ""ACTIVE"",""DATE_TO"",""DATE_FROM"",""MERGE_HEADER_ID"",""PLSQL_FUNCTION"",""ATTACH_URL6"",""ATTACH_URL5"",""ATTACH_URL4"",""ATTACH_URL3"",""ATTACH_URL2"",""ATTACH_URL1"",""ATTACH_FILE6"",""ATTACH_FILE5"",""ATTACH_FILE4"",""ATTACH_FILE3"",""ATTACH_FILE2"",""ATTACH_FILE1"",""TEMPLATE_TYPE_CODE"",""TEMPLATE_DESCRIPTION"",""TEMPLATE_NAME"",""TEMPLATE_BLOB"",""TEMPLATE_CLOB"",""TEMPLATE_ID"",""SOURCE_URL"",""RECORD_STATUS"",""UPDATE_SOURCE"",""DELETE_FLAG"",""BU_ID"",""CREATED_BY"",""CREATION_DATE"",""LAST_UPDATED_BY"",""LAST_UPDATE_DATE"",""REPLY_EMAIL"",""FROM_EMAIL"",""TEMPLATE_SUBJECT"" from CRM_TEMPLATES",550,ORATECHCANNON
DAILY_STOCK_SNAPSHOTS_V,"Select ""QTYSHOULD"",""STOCKVALUE"",""DATETO"",""DATEFROM"",""QUARTERNUM"",""CLOSINGBAL"",""MONTHCHAR"",""DAYCHAR"",""WEEKMONTH"",""WEEKYEAR"",""YEARNUM"",""MONTHNUM"",""DAYNUM"",""BU_ID"",""CREATION_DATE"",""QTYADJUSTED"",""VALUEPRO"",""QTYPRO"",""VALUEPERCENT"",""STOCKPERCENT"",""QTYINORDER"",""VALUEMINUS"",""QTYMINUS"",""VALUEPLUS"",""QTYPLUS"",""VALUEBOUGHT"",""QTYBOUGHT"",""VALUESOLD"",""QTYSOLD"",""ITEM_COST_PRICE"",""ITEM_CURR_QTY"",""OPENINGBAL"",""ITEM_ID"",""DATECHAR"" from DAILY_STOCK_SNAPSHOTS",442,ORATECHCANNON
DIRECTORY_LISTING_V,"Select ""NAME"" from DIRECTORY_LISTING",36,ORATECHCANNON
DISPATCH_HEADERS_V,"Select ""DISPATCH_TYPE"",""DISPATCH_DATE"",""DISPATCH_ID"",""NOTES_TO_DRIVER"",""DELIVERY_ADDRESS"",""NOTES_TO_CUSTOMER"",""CONTACT_NAME"",""DRIVER_NAME"",""COURIER_FREIGHT_NAME"",""VEICHLE_REGISTRATION"",""FREIGHT_HEADER_ID"",""DISPATCH_STATUS_DATE"",""DISPATCH_STATUS"",""DESCRIPTION"",""LOCATION_ID"",""ATTRIBUTE2"",""ATTRIBUTE1"",""SPECIAL_NOTES"",""DISPATCH_BATCH"",""DISPATCH_NUMBER"",""RECORD_STATUS"",""UPDATE_SOURCE"",""DELETE_FLAG"",""BU_ID"",""CREATED_BY"",""CREATION_DATE"",""LAST_UPDATED_BY"",""LAST_UPDATE_DATE"",""ATTRIBUTE4"",""ATTRIBUTE3"" from DISPATCH_HEADERS",518,ORATECHCANNON
EMP_DEPARTMENTS_V,"Select ""GL_ACCOUNT_ID"",""ACTIVE"",""DEPARTMENT_DESCRIPTION"",""DEPARTMENT_NAME"",""UPDATE_SOURCE"",""DELETE_FLAG"",""BU_ID"",""CREATED_BY"",""CREATION_DATE"",""LAST_UPDATED_BY"",""LAST_UPDATE_DATE"",""DEPARTMENT_ID"" from EMP_DEPARTMENTS",215,ORATECHCANNON
EMP_EMPLOYEES_V,"Select ""FULL_NAME"",""GL_ACCOUNT_ID"",""DESCRIPTION"",""UPDATE_SOURCE"",""DELETE_FLAG"",""BU_ID"",""CREATED_BY"",""CREATION_DATE"",""LAST_UPDATED_BY"",""LAST_UPDATE_DATE"",""MOBILE"",""PHONE2"",""PHONE1"",""EMAIL"",""POST_CODE"",""COUNTRY_CODE"",""COUNTY"",""CITY"",""ADDRESS"",""PAYROLL_NUMBER"",""SEX"",""NI_NUMBER"",""ACTIVE"",""JOB_END_DATE"",""JOB_START_DATE"",""DATE_OF_BIRTH"",""TITLE"",""MIDDLE_NAME"",""LAST_NAME"",""FIRST_NAME"",""EMPLOYEE_NUMBER"",""JOB_ID"",""POSITION_ID"",""DEPARTMENT_ID"",""EMPLOYEE_ID"",""JOB_TYPE_ID"" from EMP_EMPLOYEES",483,ORATECHCANNON
EMP_JOBS_V,"Select ""GL_ACCOUNT_ID"",""ACTIVE"",""JOB_DESCRIPTION"",""JOB_NAME"",""UPDATE_SOURCE"",""DELETE_FLAG"",""BU_ID"",""CREATED_BY"",""CREATION_DATE"",""LAST_UPDATED_BY"",""LAST_UPDATE_DATE"",""JOB_ID"" from EMP_JOBS",187,ORATECHCANNON
EMP_JOB_TYPES_V,"Select ""ACTIVE"",""JOB_TYPE_DESCRIPTION"",""JOB_TYPE"",""UPDATE_SOURCE"",""DELETE_FLAG"",""BU_ID"",""CREATED_BY"",""CREATION_DATE"",""LAST_UPDATED_BY"",""LAST_UPDATE_DATE"",""JOB_TYPE_ID"" from EMP_JOB_TYPES",186,ORATECHCANNON
EMP_JOB_TYPE_DAYS_V,"Select ""DESCRIPTION"",""UPDATE_SOURCE"",""DELETE_FLAG"",""BU_ID"",""CREATED_BY"",""CREATION_DATE"",""LAST_UPDATED_BY"",""LAST_UPDATE_DATE"",""WORKING_DAY_ID"",""JOB_TYPE_DAY_ID"",""JOB_TYPE_ID"" from EMP_JOB_TYPE_DAYS",196,ORATECHCANNON
EMP_POSITIONS_V,"Select ""ACTIVE"",""POSITION_DESCRIPTION"",""POSITION_NAME"",""UPDATE_SOURCE"",""DELETE_FLAG"",""BU_ID"",""CREATED_BY"",""CREATION_DATE"",""LAST_UPDATED_BY"",""LAST_UPDATE_DATE"",""POSITION_ID"",""GL_ACCOUNT_ID"" from EMP_POSITIONS",207,ORATECHCANNON
EMP_WORKING_DAYS_V,"Select ""WEEK_DAY"",""BREAK_HOURS"",""BREAK_TIMETO"",""BREAK_TIMEFROM"",""WORKING_HOURS"",""WORKING_TIMETO"",""WORKING_TIMEFROM"",""ACTIVE"",""WORKING_DESCRIPTION"",""WORKING_DAY"",""UPDATE_SOURCE"",""DELETE_FLAG"",""BU_ID"",""CREATED_BY"",""CREATION_DATE"",""LAST_UPDATED_BY"",""LAST_UPDATE_DATE"",""WORKING_DAY_ID"" from EMP_WORKING_DAYS",303,ORATECHCANNON
EXPORT_HEADERS_V,"Select ""RECORD_STATUS"",""CREATED_BY"",""CREATION_DATE"",""LAST_UPDATED_BY"",""LAST_UPDATE_DATE"",""PARAM40"",""PARAM39"",""PARAM38"",""PARAM37"",""PARAM36"",""PARAM35"",""PARAM34"",""PARAM33"",""PARAM32"",""PARAM31"",""PARAM30"",""PARAM29"",""PARAM28"",""PARAM27"",""PARAM26"",""PARAM25"",""PARAM24"",""PARAM23"",""PARAM22"",""PARAM21"",""PARAM20"",""PARAM19"",""PARAM18"",""PARAM17"",""PARAM16"",""PARAM15"",""PARAM14"",""PARAM13"",""PARAM12"",""PARAM11"",""PARAM10"",""PARAM9"",""PARAM8"",""PARAM7"",""PARAM6"",""PARAM5"",""PARAM4"",""PARAM3"",""PARAM2"",""PARAM1"",""SOURCE_ID"",""SOURCE_NAME"",""EXPORT_TYPE"",""EXPORT_NAME"",""EXPORT_HEADER_ID"",""BU_ID"",""UPDATE_SOURCE"",""DELETE_FLAG"" from EXPORT_HEADERS",610,ORATECHCANNON
EXPORT_LINES_V,"Select ""COLUMN73"",""COLUMN72"",""COLUMN71"",""COLUMN70"",""COLUMN69"",""COLUMN68"",""COLUMN67"",""COLUMN66"",""COLUMN65"",""COLUMN64"",""COLUMN63"",""COLUMN62"",""COLUMN61"",""COLUMN60"",""COLUMN59"",""COLUMN58"",""COLUMN57"",""COLUMN56"",""COLUMN55"",""COLUMN54"",""COLUMN53"",""COLUMN52"",""COLUMN51"",""COLUMN50"",""COLUMN49"",""COLUMN48"",""COLUMN47"",""COLUMN46"",""COLUMN45"",""COLUMN44"",""COLUMN43"",""COLUMN42"",""COLUMN41"",""COLUMN40"",""COLUMN39"",""COLUMN38"",""COLUMN37"",""COLUMN36"",""COLUMN35"",""COLUMN34"",""COLUMN33"",""COLUMN32"",""COLUMN31"",""COLUMN30"",""COLUMN29"",""COLUMN28"",""COLUMN27"",""COLUMN26"",""COLUMN25"",""COLUMN24"",""COLUMN23"",""COLUMN22"",""COLUMN21"",""COLUMN20"",""COLUMN19"",""COLUMN18"",""COLUMN17"",""COLUMN16"",""COLUMN15"",""COLUMN14"",""COLUMN13"",""COLUMN12"",""COLUMN11"",""COLUMN10"",""COLUMN9"",""COLUMN8"",""COLUMN7"",""COLUMN6"",""COLUMN5"",""COLUMN4"",""COLUMN3"",""COLUMN2"",""COLUMN1"",""SOURCE_NUMBER"",""SOURCE_ID_4"",""SOURCE_ID_3"",""SOURCE_ID_2"",""SOURCE_ID_1"",""SL_NO"",""EXPORT_LINE_ID"",""EXPORT_HEADER_ID"",""COLUMN195"",""COLUMN194"",""COLUMN193"",""COLUMN192"",""COLUMN191"",""COLUMN190"",""COLUMN189"",""COLUMN188"",""COLUMN187"",""COLUMN186"",""COLUMN185"",""COLUMN184"",""COLUMN183"",""COLUMN182"",""COLUMN181"",""COLUMN180"",""COLUMN179"",""COLUMN178"",""COLUMN177"",""COLUMN176"",""COLUMN175"",""COLUMN174"",""COLUMN173"",""COLUMN172"",""COLUMN171"",""COLUMN170"",""COLUMN169"",""COLUMN168"",""COLUMN167"",""COLUMN166"",""COLUMN165"",""COLUMN164"",""COLUMN163"",""COLUMN162"",""COLUMN161"",""COLUMN160"",""COLUMN159"",""COLUMN158"",""COLUMN157"",""COLUMN156"",""COLUMN155"",""COLUMN154"",""COLUMN153"",""COLUMN152"",""COLUMN151"",""COLUMN150"",""COLUMN149"",""COLUMN148"",""COLUMN147"",""COLUMN146"",""COLUMN145"",""COLUMN144"",""COLUMN143"",""COLUMN142"",""COLUMN141"",""COLUMN140"",""COLUMN139"",""COLUMN138"",""COLUMN137"",""COLUMN136"",""COLUMN135"",""COLUMN134"",""COLUMN133"",""COLUMN132"",""COLUMN131"",""COLUMN130"",""COLUMN129"",""COLUMN128"",""COLUMN127"",""COLUMN126"",""COLUMN125"",""COLUMN124"",""COLUMN123"",""COLUMN122"",""COLUMN121"",""COLUMN120"",""COLUMN119"",""COLUMN118"",""COLUMN117"",""COLUMN116"",""COLUMN115"",""COLUMN114"",""COLUMN113"",""COLUMN112"",""COLUMN111"",""COLUMN110"",""COLUMN109"",""COLUMN108"",""COLUMN107"",""COLUMN106"",""COLUMN105"",""COLUMN104"",""COLUMN103"",""COLUMN102"",""COLUMN101"",""COLUMN100"",""COLUMN99"",""COLUMN98"",""COLUMN97"",""COLUMN96"",""COLUMN95"",""COLUMN94"",""COLUMN93"",""COLUMN92"",""COLUMN91"",""COLUMN90"",""COLUMN89"",""COLUMN88"",""COLUMN87"",""COLUMN86"",""COLUMN85"",""COLUMN84"",""COLUMN83"",""COLUMN82"",""COLUMN81"",""COLUMN80"",""COLUMN79"",""COLUMN78"",""COLUMN77"",""COLUMN76"",""COLUMN75"",""COLUMN74"",""RECORD_STATUS"",""UPDATE_SOURCE"",""DELETE_FLAG"",""BU_ID"",""CREATED_BY"",""CREATION_DATE"",""LAST_UPDATED_BY"",""LAST_UPDATE_DATE"",""COLUMN200"",""COLUMN199"",""COLUMN198"",""COLUMN197"",""COLUMN196"",""DATA_TYPE"",""COLUMN250"",""COLUMN249"",""COLUMN248"",""COLUMN247"",""COLUMN246"",""COLUMN245"",""COLUMN244"",""COLUMN243"",""COLUMN242"",""COLUMN241"",""COLUMN240"",""COLUMN239"",""COLUMN238"",""COLUMN237"",""COLUMN236"",""COLUMN235"",""COLUMN234"",""COLUMN233"",""COLUMN232"",""COLUMN231"",""COLUMN230"",""COLUMN229"",""COLUMN228"",""COLUMN227"",""COLUMN226"",""COLUMN225"",""COLUMN224"",""COLUMN223"",""COLUMN222"",""COLUMN221"",""COLUMN220"",""COLUMN219"",""COLUMN218"",""COLUMN217"",""COLUMN216"",""COLUMN215"",""COLUMN214"",""COLUMN213"",""COLUMN212"",""COLUMN211"",""COLUMN210"",""COLUMN209"",""COLUMN208"",""COLUMN207"",""COLUMN206"",""COLUMN205"",""COLUMN204"",""COLUMN203"",""COLUMN202"",""COLUMN201"",""ORDER_BY_3"",""ORDER_BY_2"",""ORDER_BY_1"",""STATUS_TEXT"",""STATUS_CODE"" from EXPORT_LINES",3231,ORATECHCANNON
EXP_ARORDHSTATUS_V,"Select '0Status|ORDER_HEADER_ID|BATCH_NAME|ORDER_STATUS|ORDER_TYPE|ORDER_CATEGORY_CODE|OLD_STATUS||CURRENT_STATUS|CREATION_DATE|STATUS_ID' String,0 Order_Header_ID,
    Null ID, sysdate Last_Update_date
From Dual
Union All
Select 'I'||'|'||Order_Header_ID||'|'||Batch_name||'|'||Order_Status||'|'
       ||Order_Type||'|'||Order_Category_Code||'|'||Old_Status||'|'||Current_Status||'|'||Creation_Date||'|'||Status_ID||'|' String, Order_Header_ID
      , Order_Header_ID ID,  Last_Update_date
From Ar_SalOrderStatus_V
Order By 1",527,ORATECHCANNON
EXP_ARORDLSTATUS_V,"Select '0Status|ORDER_HEADER_ID|ORDER_LINE_ID|SL_NO|ITEM_ID|ITEM_NAME|T_ITEMNUMBER|T_ITEMNAME|CREATION_DATE|ORDER_LINE_STATUS|'||
 'OLD_STATUS|CURRENT_STATUS|STATUS_ID' String,0 Order_Line_ID, Null ID, sysdate Last_Update_date
From Dual
Union All
Select 'I'||'|'||Order_Header_ID||'|'||Order_Line_ID||'|'||Sl_No||'|'||Item_ID||'|'||
       Item_NAme||'|'||t_ItemNumber||'|'||t_ItemName||'|'||Creation_Date||'|' ||order_line_status||'|'
       ||old_status||'|'||current_status||'|'||Status_ID||'|'
     String, Order_Line_ID , Order_Line_ID ID, Last_Update_date
From Ar_SalOrderLStatus_V
Order By 1",598,ORATECHCANNON
EXP_BINLOCATIONS1_V,"SELECT s.su_number||'|'||s.bin_identifier||'|'||s.su_name||'|'||Round(i.Gross_Unit_Weight*1000) ||
         '|'||Round(i.Net_Unit_Weight*1000)||'|'||i.Unit_Length||'|'||i.Unit_Width||'|'||i.Unit_Height||'|'||
         Floor(ItemStatus_Pkg.GetQtyInStock(i.Item_Id)/s.Sales_Unit)
    string, Null ID, sysdate Last_Update_date
    FROM inv_item_Sales_Units_V s, Inv_Item_Masters_v i
    Where s.IIM_ITEM_ID = i.Item_ID
  Union
  Select distinct bar.barcode||'|'||bin_identifier||'|'||su_name||'|'||Round(i.Gross_Unit_Weight*1000) ||
         '|'||Round(i.Net_Unit_Weight*1000)||'|'||i.Unit_Length||'|'||i.Unit_Width||'|'||i.Unit_Height||'|'||
         Floor(ItemStatus_Pkg.GetQtyInStock(i.Item_Id)/nvl(bar.Sales_Unit,s.Sales_Unit))
  string, s.SU_ID ID,  s.Last_Update_date
    FROM inv_item_Sales_Units_V s, AR_CUST_BARCODE_UPLOADS bar,Inv_Item_Masters_v i
    Where s.IIM_ITEM_ID = i.Item_ID
    and   s.Su_ID = bar.SU_ID",920,ORATECHCANNON
EXP_BINLOCATIONS_V,"SELECT s.su_number||chr(9)||s.bin_identifier||chr(9)||s.su_name||chr(9)||Round(i.Gross_Unit_Weight*1000) ||
         chr(9)||Round(i.Net_Unit_Weight*1000)||chr(9)||i.Unit_Length||chr(9)||i.Unit_Width||chr(9)||i.Unit_Height||chr(9)||
         Floor(ItemStatus_Pkg.GetQtyInStock(i.Item_Id)/s.Sales_Unit)
      string, Null ID, sysdate Last_Update_date
    FROM inv_item_Sales_Units_V s, Inv_Item_Masters_v i
    Where s.IIM_ITEM_ID = i.Item_ID
  Union
  Select distinct bar.barcode||chr(9)||bin_identifier||chr(9)||su_name||chr(9)||Round(i.Gross_Unit_Weight*1000) ||
         chr(9)||Round(i.Net_Unit_Weight*1000)||chr(9)||i.Unit_Length||chr(9)||i.Unit_Width||chr(9)||i.Unit_Height||chr(9)||
         Floor(ItemStatus_Pkg.GetQtyInStock(i.Item_Id)/nvl(bar.Sales_Unit,s.Sales_Unit))
     string, s.SU_ID ID,  s.Last_Update_date
    FROM inv_item_Sales_Units_V s, AR_CUST_BARCODE_UPLOADS bar,Inv_Item_Masters_v i
    Where s.IIM_ITEM_ID = i.Item_ID
    and   s.Su_ID = bar.SU_ID",973,ORATECHCANNON
EXP_CATEGORIES_V,"Select '0Status|category_id|category_name|category_markup|category_code' String, Null ID, sysdate Last_Update_date from dual
Union
Select ImpExp_Pkg.RecordStatus(Record_Status)||'|'||Category_Id||'|'
   ||CateGory_Name||'|'||category_markup||'|'||Category_code String
   , Category_ID ID, Last_Update_date
From Inv_Item_Categories",330,ORATECHCANNON
EXP_CATEGORYNAME_V,"Select '0category_id|category_name' String, Null ID, sysdate Last_Update_date from dual
Union
Select Category_Id||'|'
   ||CateGory_Name  String
   , Category_ID ID, Last_Update_date
From Inv_Item_Categories",207,ORATECHCANNON
EXP_CATSUBCATEGORIES_V,"Select '0Status|category_name|sub_category_name|description|key_words|picturename|category_id|sub_category_id' String , Null ID, sysdate Last_Update_date  from dual
Union
Select '1|'||c.Category_name||'|'||s.Sub_category_name||'|'||
       Nvl(s.Description,C.Description)||'|'||Nvl(s.Key_Words,c.Key_Words)||'|'||
       Nvl(s.Picturename,c.Picturename)||'|'||s.Sub_category_ID String, s.Sub_Category_ID ID, s.Last_Update_date
From Inv_Item_Sub_Categories_V s, Inv_Item_Categories_V c
Where c.Category_Id = s.IIC_Category_ID
Order By 1",536,ORATECHCANNON
EXP_CATSUBCATIDS_V,"Select '0Status|iic_category_id|sub_category_id' String , Null ID, sysdate Last_Update_date  from dual
Union
Select ImpExp_Pkg.RecordStatus(Record_Status)||'|'||
      IIC_Category_Id||'|'||Sub_Category_ID  String, Sub_category_ID ID,  Last_Update_date
From Inv_Item_Sub_Categories",281,ORATECHCANNON
